4,2017-08-10 08:11:33 -0500,/t/emacs,Five Useful Org-Mode Features,http://thagomizer.com/blog/2017/03/16/five-useful-org-mode-features.html,/u/stig,24
3,2017-08-10 12:15:13 -0500,"/t/pdf,/t/devops",The Purely Functional Software Deployment Model,https://nixos.org/~eelco/pubs/phd-thesis.pdf,/u/pushcx,11
6,2017-08-10 07:09:40 -0500,/t/programming,In defense of XML,http://www.nichesoftware.co.nz/2017/04/25/in-defense-of-xml.html,/u/calvin,13
0,2017-08-11 07:51:17 -0500,"/t/video,/t/programming",Strategic Code Deletion,https://www.infoq.com/presentations/remove-unneeded-code,/u/pushcx,1
0,2017-08-10 08:12:17 -0500,/t/go,A use case for Go Generics in a Go compiler,https://dr2chase.wordpress.com/2017/08/09/a-use-case-for-go-generics-in-a-go-compiler/,/u/f2f,22
0,2017-08-10 13:01:10 -0500,"/t/show,/t/ai,/t/browsers",Play Rock-Paper-Scissors with your webcam,https://tenso.rs/demos/rock-paper-scissors/,/u/anishathalye,6
0,2017-08-10 14:49:13 -0500,"/t/pdf,/t/c,/t/compsci,/t/programming","Implementing Algebraic Effects in C ""Monads for Free in C"" (2017)",https://www.microsoft.com/en-us/research/wp-content/uploads/2017/06/algeff-in-c-tr-v2.pdf,/u/nickpsecurity,9
0,2017-08-10 13:05:03 -0500,"/t/security,/t/vcs",Arbitrary code execution on clients through malicious svn+ssh URLs in svn:externals,https://subversion.apache.org/security/CVE-2017-9800-advisory.txt,/u/stsp,10
0,2017-08-10 12:50:48 -0500,/t/performance,Serverless Shootout - Comparing Serverless Function Performance,http://blog.backand.com/serverless-shootout/,/u/mattBillock,5
11,2017-08-09 18:14:01 -0500,"/t/browsers,/t/privacy",uBlock Origin Maintainer on Chromium vs. Firefox WebExtensions,https://discourse.mozilla.org/t/support-ublock-origin/6746/451,/u/chadski,51
5,2017-08-10 12:01:06 -0500,/t/programming,Ultibo - An ARM unikernel for Raspberry Pi written in Free Pascal,https://ultibo.org/,/u/trn,7
25,2017-08-09 10:37:41 -0500,/t/web,Coder Frozen in 2009 Awakens to Find Frontend Development not Awful,https://www.schneems.com/2017/08/09/coder-frozen-in-2009-awakens-to-find-frontend-development-not-awful/,/u/schneems,45
4,2017-08-10 14:08:58 -0500,"/t/pdf,/t/historical,/t/unix",Introduction To The uNIX Operating System by S. M. Walters (January 1982) [Z-80],http://bitsavers.trailing-edge.com/pdf/uNIX/uNIX_Jan82.pdf,/u/trn,4
0,2017-08-10 23:58:36 -0500,"/t/audio,/t/art",DEF CON 25 Music CD,https://media.defcon.org/DEF%20CON%2025/DEF%20CON%2025%20music/,/u/friendlysock,2
1,2017-08-10 21:11:37 -0500,"/t/c++,/t/hardware",Designing an ARM7TDMI emulation core,https://board.byuu.org/viewtopic.php?f=8&t=1730,/u/Screwtape,3
0,2017-08-10 13:03:52 -0500,"/t/security,/t/vcs","[ANNOUNCE] Git v2.14.1, v2.13.5, and others",https://public-inbox.org/git/xmqqh8xf482j.fsf@gitster.mtv.corp.google.com/T/#u,/u/stsp,8
0,2017-08-10 23:03:10 -0500,"/t/video,/t/go,/t/practices",Lexical Scanning in Go - Rob Pike,https://www.youtube.com/watch?v=HxaD_trXwRE,/u/Thai,2
1,2017-08-10 17:51:03 -0500,/t/historical,Aggressively Stupid: The Story Behind After Dark,http://lowendmac.com/2007/aggressively-stupid-the-story-behind-after-dark/,/u/evaryont,3
1,2017-08-10 14:40:45 -0500,"/t/assembly,/t/historical,/t/reversing",The IBM PC BIOS and Intel ISIS-II,http://www.os2museum.com/wp/the-ibm-pc-bios-and-intel-isis-ii/,/u/trn,5
1,2017-08-10 15:30:03 -0500,"/t/pdf,/t/hardware,/t/reversing,/t/security","Computer Security, Privacy, and DNA Sequencing: Compromising Computers with Synthesized DNA, Privacy",http://dnasec.cs.washington.edu/dnasec.pdf,/u/friendlysock,4
0,2017-08-10 13:18:09 -0500,"/t/dotnet,/t/web",Hello WebAssembly | Mono,http://www.mono-project.com/news/2017/08/09/hello-webassembly/,/u/wipi,5
1,2017-08-10 07:05:46 -0500,"/t/dotnet,/t/release",.NET Standard 2.0 is final,https://github.com/dotnet/announcements/issues/24,/u/calvin,8
1,2017-08-10 04:45:54 -0500,"/t/browsers,/t/privacy,/t/web",What every browser knows about you,http://webkay.robinlinus.com/,/u/pgl,11
1,2017-08-10 12:37:07 -0500,"/t/javascript,/t/release",Micro 8,https://zeit.co/blog/micro-8,/u/nikolay,2
0,2017-08-10 19:06:58 -0500,/t/databases,Principles of Sharding for Relational Databases,https://www.citusdata.com/blog/2017/08/09/principles-of-sharding-for-relational-databases/,/u/craigkerstiens,1
